UUID,VIN,Make,Model,Mileage,Year,Price,Zip Code,Create Date,Update Date,String column,Number column,Date column
123020082145,542215187,DBRF,MPXQ,78065,1989,"$5,349.00",33178,4/20/2015,2/24/2005,BDOK,6275,38466
420507407692,314227265,OXTL,GJND,34445,1998,"$27,634.00",64570,8/17/2009,5/30/2008,FHXQ,66557,44213
607096141067,705432204,LFFF,JYJM,241788,1984,"$10,283.00",22496,8/19/2015,3/4/2014,FGAS,1101833,42467
933652939278,312396317,FAWV,PAPV,52722,2010,"$12,113.00",37090,8/27/2018,11/14/2015,PJBW,1303641,41099
482199532433,211947536,HXGC,CXVI,53438,2012,"$9,033.00",62098,5/17/2014,2/5/2015,JHVQ,1079744,38952
972808105370,703160252,UOXC,OOGP,79755,1991,"$27,425.00",82114,10/23/2019,5/8/2018,GGOA,607696,42462
362400873841,946114246,DRMG,WEAM,33670,2016,"$15,977.00",34126,1/30/2016,2/8/2018,XQQU,1028010,38761
283051557620,641004495,XMRL,UPBX,23146,2001,"$27,754.00",17792,10/28/2007,7/6/2013,EVJK,1447740,39945
680998705008,949817560,FFTI,QKGM,66416,1999,"$8,854.00",38593,9/9/2009,9/27/2006,SNIL,227149,43163
417225223619,407212190,GREU,GLSV,227839,1992,"$29,788.00",39218,11/14/2009,4/13/2010,VNEB,503533,41678
637896070263,998148429,OABW,JKJP,90582,1996,"$21,930.00",23796,6/21/2020,12/6/2016,WRCF,300027,41469
517846382536,469048094,FDXL,RVED,200969,2001,"$12,738.00",9807,5/10/2010,6/23/2005,YPFO,963258,41642
735421495848,855688102,OIVT,LKXT,221587,1982,"$24,209.00",53816,7/4/2007,5/5/2008,XVFQ,305591,39230
524826938711,638968321,CEDI,LFQI,133387,1984,"$5,994.00",14843,10/10/2014,12/3/2020,OPVH,389798,38877
687777577037,848309321,NQAJ,MAPD,208348,1982,"$23,073.00",62405,5/19/2009,10/3/2014,RYWC,803236,42149
573412341692,407154179,MGBD,LBKY,13201,1997,"$14,376.00",58169,4/15/2005,6/3/2017,EJLE,1175674,39914
512219038886,340683951,ETTV,UEVB,58837,2008,"$23,531.00",62032,5/10/2012,11/23/2016,PBNO,1106634,41405
322040627380,553861352,TAPS,HFSC,103847,1984,"$24,527.00",57473,11/16/2016,7/24/2017,TUGN,1464741,43167
454639675833,168566582,KCUT,MSGF,17981,1986,"$13,693.00",12609,2/15/2007,7/23/2018,THDN,1174957,38549
552681047050,261865429,HKWT,TUEG,242659,1981,"$21,422.00",51677,9/11/2008,11/16/2009,VDTF,466829,39250
719758695679,124605353,EKOI,FWUL,14968,1986,"$13,958.00",58472,8/17/2013,10/29/2014,KCVP,82731,38861
149939915039,450409600,CJXT,DAVF,31828,1992,"$28,457.00",90739,11/1/2015,10/28/2015,SYFG,67168,42425
513119004968,294433895,UHER,UOGF,148657,2016,"$29,851.00",74371,10/19/2011,12/2/2011,UNSQ,844777,38925
430934046994,430071423,DHOE,DQEX,181145,2010,"$11,935.00",69469,4/29/2019,2/15/2021,RJRU,1310617,43203
825540426464,338954637,PYKA,EDKW,199005,1980,"$10,062.00",14230,9/18/2017,9/24/2020,EQYK,1061680,42876
739553878820,330225773,UVPL,HHEL,129030,1994,"$22,248.00",73630,10/8/2020,3/21/2011,AQCE,972687,41173
112715726017,592179268,LCVM,VQPM,2045,2010,"$26,222.00",80821,2/21/2015,3/21/2011,JCVA,1424253,40667
968007573044,407466153,LVQG,KDCF,12713,2009,"$14,525.00",79974,8/31/2019,3/11/2018,BBNQ,896137,43470
925815827449,810200992,HAOO,IGDD,18897,2014,"$5,565.00",63425,11/9/2008,6/29/2019,VOND,324082,42929
140005774477,992445481,MHBV,CJTT,173797,1985,"$16,526.00",38506,9/6/2005,11/18/2012,KDWP,963213,39237
611115850539,854608168,PFTP,XPFO,149514,2019,"$16,304.00",65252,8/16/2010,11/18/2020,MGSS,444043,40180
905976103161,244909658,WXPJ,MKUA,113008,1981,"$17,170.00",32031,7/20/2016,12/27/2014,BKLX,406799,38459
815908590532,506990053,LJJJ,FHPX,151968,2006,"$22,058.00",36772,2/28/2020,6/19/2005,LJSF,1464254,40311
516464106459,940837920,OMCE,XWNC,220329,2014,"$29,718.00",67231,1/7/2016,11/2/2006,EEQS,201942,43565
457795528955,894527384,WXIJ,PRJO,211136,2014,"$25,767.00",76838,11/29/2011,12/13/2011,TIOX,404998,43862
868369864931,222996743,ICND,WIIM,30473,2007,"$6,937.00",85515,4/24/2014,7/6/2018,CSAJ,510876,43953
848605434008,509711780,EAFS,FRWP,57937,1987,"$6,540.00",75200,3/16/2007,1/7/2014,LBCW,1000237,42359
255690196319,576098997,EDSY,QUFO,40431,1990,"$24,688.00",68669,9/20/2010,9/30/2011,BDCM,341649,43497
221770222278,350015591,RMPI,VSKJ,137078,2007,"$14,705.00",70010,2/22/2021,5/27/2010,VPBT,965521,40146
805594854093,692187122,DNCL,UKWY,202393,1994,"$14,478.00",51947,5/22/2011,10/22/2005,FDCH,697175,41195
622380702264,901172578,PHAX,KOYG,69365,2019,"$20,035.00",37431,8/25/2019,10/11/2008,OLBN,1353745,42038
378391466799,730691204,QGVT,NQPJ,135464,2012,"$16,602.00",89154,6/14/2011,12/13/2015,EDHR,918485,38652
457058893679,876272242,UECN,YBVF,94693,2010,"$15,694.00",30435,4/15/2007,11/22/2014,SDMT,1170679,43653
750462376293,943527001,PUWH,LTVA,198306,2001,"$19,153.00",54318,1/20/2009,6/3/2009,HFHN,883642,42553
911237595914,783074268,NQFQ,GPLY,39093,1990,"$27,602.00",36132,12/2/2018,11/13/2014,TGVR,1075767,44006
859641156557,179082185,XNSU,WJQC,62762,2011,"$25,315.00",21714,2/2/2008,4/21/2007,FSJT,136330,42410
164764799101,275084977,SWDT,BPXJ,223540,2005,"$10,843.00",29116,4/19/2016,2/13/2012,MFDD,1144061,42302
357598103580,233292479,HFUD,VHBT,98342,2020,"$18,965.00",69779,1/27/2011,8/2/2020,LQNF,452084,38720
133593124041,994584723,DSBE,JXIM,72639,2016,"$15,841.00",98758,3/1/2014,7/3/2009,RNHV,1153407,39681
101300283740,522347430,EVYA,FVTH,196425,2017,"$11,490.00",79459,12/22/2012,2/20/2020,DDRI,933236,42994
141632404179,404851092,KTWM,MLOS,210669,1987,"$7,470.00",15428,12/11/2013,1/21/2021,RTWT,636205,43546
600989057010,383811417,LDAE,SSQQ,190389,2016,"$9,305.00",88851,5/9/2010,2/15/2020,YPFQ,1023553,43478
258903989827,746492108,BWGB,HEXN,237502,1988,"$27,378.00",51195,5/27/2005,7/11/2010,GTKX,1068140,42606
883679188502,602840899,GPEH,BMNY,50801,1990,"$5,552.00",63943,11/7/2013,1/26/2011,EKUW,301561,38944
701520921660,121607556,FAGS,OVRS,168714,2007,"$18,672.00",69697,4/26/2021,5/23/2020,JNVP,403631,38857
595040407395,422271135,VBUA,ATMV,90841,1992,"$20,632.00",10455,10/4/2019,3/17/2018,CGSG,36450,43675
267624785475,187266441,MGYS,YUAA,181066,1989,"$12,864.00",65037,11/16/2019,9/11/2019,XMMP,610184,39954
147600967938,852000714,JNPX,FNRE,234403,2005,"$12,265.00",90199,3/10/2016,5/22/2010,PCVB,867086,39557
318442959376,924668933,RUVX,POUF,203724,1982,"$11,774.00",36497,10/10/2005,5/13/2010,IXYT,650018,39879
586251883907,899494726,FMCW,KMYT,244867,1980,"$12,836.00",93328,7/11/2013,8/26/2016,DBLX,728003,44244
312609087536,685809373,PBMF,NOYW,119077,1990,"$9,772.00",92592,8/20/2012,10/14/2010,VHQE,1362990,43316
522580643023,312344839,HUCJ,UYHJ,196238,2014,"$26,458.00",26791,9/15/2006,4/28/2020,SLVY,1479618,39546
267648279731,419241913,QRJH,ATIQ,33217,1990,"$29,613.00",50871,11/8/2011,2/4/2020,QWUP,555982,39270
334987128784,751470010,CNXD,NINA,69733,2018,"$13,010.00",1318,10/5/2006,3/28/2006,XEWY,484415,39434
978209610639,849755158,CKYV,SYEO,183701,2003,"$13,610.00",37663,5/8/2016,8/31/2020,UWWK,471045,39707
922009149616,403325793,IGVG,QMHX,184800,2008,"$26,939.00",71393,5/12/2017,4/22/2017,GVJG,18509,39981
334689588769,462779809,LQWQ,OLAB,105636,1991,"$16,630.00",51494,5/28/2014,6/27/2019,YKVE,1366094,40537
469797516565,627840522,NLMQ,FUMC,138795,2016,"$13,729.00",12495,2/23/2020,12/14/2017,EMLT,390827,41729
797101781167,997892784,DSRO,PHMC,85826,1998,"$11,212.00",74692,2/25/2014,8/9/2014,BAWW,753214,41690
572032182435,219950985,KNDK,JDCP,15966,1987,"$26,126.00",10258,2/17/2017,2/16/2018,JECB,195901,38921
521489837412,531859892,EWNK,CSRN,137244,1989,"$19,047.00",47102,7/5/2011,5/7/2021,CUUX,1096373,41556
950375384921,213619189,IYAC,FLND,217109,1983,"$20,786.00",10271,4/20/2010,12/25/2008,LXNY,694028,38822
364250774124,670611147,CFVQ,SICJ,12547,1981,"$22,477.00",34028,4/9/2013,1/10/2012,TKWM,1337659,40244
227239965469,662938785,RDFO,FVXC,96161,2012,"$17,318.00",3371,4/18/2006,10/8/2012,GJVW,1358578,39655
803136986097,232010773,AGWA,EKUM,239513,2021,"$25,704.00",65545,8/1/2016,4/16/2018,PANJ,1472377,38923
419449644260,313060512,PFKL,DQSV,163548,2019,"$27,481.00",38369,11/14/2009,9/17/2012,WIAK,1313871,39273
382460750319,893226301,EAKC,YTYE,133785,1983,"$21,216.00",16887,2/3/2014,1/18/2012,YGNV,43140,42875
453334356489,299668934,LEER,CNQG,127952,1998,"$29,791.00",96209,9/29/2011,10/20/2009,QOLL,530955,43483
879464622069,874186900,EKDU,EGXH,244211,1994,"$23,767.00",68396,2/2/2019,2/11/2017,OJTQ,132283,39016
558800149349,647928485,ERVI,BUAV,185462,1995,"$22,229.00",80977,7/15/2011,12/26/2011,PPAJ,1213388,42410
384590197223,903631887,KVSW,OHFB,240560,2010,"$27,811.00",89992,3/1/2013,12/22/2020,CXAN,990028,42892
524615711898,446298788,DBVF,NJUS,118152,1999,"$24,108.00",83685,11/14/2006,11/3/2009,OSXY,1201946,42565
421433549503,658481590,BRQF,JCYS,51745,1989,"$11,153.00",58309,5/28/2006,8/22/2018,DOOE,305936,39602
690055693082,646322800,OWRD,UCAD,12615,1995,"$7,239.00",24387,7/20/2019,11/24/2008,UMKW,477734,42198
803786326960,617920778,QUIK,PGUA,182780,1986,"$11,016.00",36945,12/10/2014,11/1/2008,XOSE,982719,41851
792432849861,143155652,WORY,CMCE,110159,2016,"$11,148.00",42214,3/29/2009,12/26/2006,RGQT,812258,39018
133911837760,538189341,HKNF,JBMY,191786,2019,"$10,394.00",41185,11/18/2005,11/12/2012,QASI,1394784,42892
877053363064,862776892,IVTR,MWWP,50176,2008,"$18,455.00",67062,6/22/2020,4/8/2012,ROGE,538372,43072
604986269732,635458019,CVEA,JFBD,149281,2017,"$28,567.00",11023,3/25/2009,3/4/2005,UDLR,813445,41072
929664878980,167878111,PSOS,JTRV,99937,2012,"$8,319.00",1804,11/28/2005,6/2/2020,AVAQ,771139,41241
543657323596,885473310,TEKH,QPUD,241816,2021,"$16,690.00",30679,7/18/2011,3/27/2018,MLPT,248903,42058
